seed,scenario,outcome,completion,collision,timeout,cross_road_overlap_any,cross_road_overlap_steps,cross_road_overlap_duration_s,max_simultaneous_merge_vehicles,min_crossroad_x_gap,min_crossroad_euclidean_gap,min_crossroad_clearance_m,min_crossroad_crossing_gap_x300,min_crossroad_crossing_gap_x380,front_pair_crossing_gap_x300,front_pair_crossing_gap_x380,rear_pair_crossing_gap_x300,rear_pair_crossing_gap_x380,min_projected_ttc_gap_s,any_BRAKE_action,total_BRAKE_actions,any_negative_acceleration,any_hard_brake_event,total_hard_brake_events,C_brake,any_below_target_burden,C_mean,U_mean,U_min,Utility_Gini,utility_range,worst_off_identity,role_V0,role_V1,role_V2,role_V3,ttc_slot_V0,ttc_slot_V1,ttc_slot_V2,ttc_slot_V3,U_V0,U_V1,U_V2,U_V3,C_V0,C_V1,C_V2,C_V3
920103,H1_00016,success,1,0,0,1,34,6.8,4,10.7576,15.0249,5.7576,0.6567,0.7595,0.6567,0.7595,1.1214,0.8807,0.3296,1,36,1,1,4,1.051341,1,0.003659,0.999762,0.99905,0.000178,0.00095,V0,ramp,ramp,mainline,mainline,rear,front,rear,front,0.99905,1.0,1.0,1.0,0.014637,0.0,0.0,0.0
920103,H1_00017,success,1,0,0,1,35,7.0,4,10.9419,15.1608,5.9419,0.6142,0.7461,0.6142,0.7461,1.3525,0.9521,0.7328,1,31,1,1,2,0.836013,1,0.034338,0.997741,0.990964,0.001698,0.009036,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,0.990964,0.0,0.0,0.0,0.137353
920103,H1_00018,success,1,0,0,1,39,7.8,4,5.364,11.783,0.364,0.8999,0.9904,0.8999,0.9904,0.9469,0.9998,0.9699,1,13,1,1,7,0.515596,1,0.096622,0.994036,0.976143,0.0045,0.023857,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,0.976143,0.0,0.0,0.0,0.38649
920103,H1_00019,success,1,0,0,1,39,7.8,4,5.2271,11.703,0.2271,0.8079,0.9872,0.8079,1.0147,0.9077,0.9872,0.9805,1,8,1,1,7,0.410802,1,0.075649,0.99533,0.981321,0.003519,0.018679,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,0.981321,0.0,0.0,0.0,0.302595
920103,H1_00020,success,1,0,0,1,38,7.6,4,7.7858,13.0512,2.7858,0.8997,0.985,0.9704,1.0492,0.8997,0.985,0.9802,1,8,1,1,7,0.362258,1,0.055017,0.996604,0.986416,0.002556,0.013584,V2,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,1.0,0.986416,1.0,0.0,0.0,0.220067,0.0
920103,H1_00021,success,1,0,0,1,38,7.6,4,7.7379,12.884,2.7379,0.8307,0.9303,0.9489,1.0251,0.8307,0.9303,0.9213,1,15,1,1,6,0.409871,1,0.035038,0.99781,0.991241,0.001646,0.008759,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.991241,1.0,1.0,1.0,0.140151,0.0,0.0,0.0
920103,H1_00022,success,1,0,0,1,38,7.6,4,14.8838,17.8697,9.8838,0.6564,0.7194,0.9981,1.0402,0.6564,0.7194,0.3553,1,22,1,1,1,0.302811,1,0.117122,0.992552,0.972997,0.005277,0.027003,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,0.99721,1.0,0.972997,0.0,0.041843,0.0,0.426645
920103,H1_00023,success,1,0,0,1,39,7.8,4,13.8803,17.0732,8.8803,0.6479,0.6417,0.9838,1.0436,0.6479,0.6417,0.3695,1,19,1,1,1,0.226765,1,0.091,0.99424,0.976962,0.004345,0.023038,V3,ramp,ramp,mainline,mainline,rear,front,front,rear,1.0,1.0,1.0,0.976962,0.0,0.0,0.0,0.364
920103,H1_00024,success,1,0,0,1,38,7.6,4,10.1545,14.597,5.1545,0.863,0.9658,0.9934,1.049,0.863,0.9658,0.9593,1,11,1,1,6,0.403671,1,0.056011,0.996499,0.985997,0.002635,0.014003,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,0.985997,0.0,0.0,0.0,0.224044
920103,H1_00025,success,1,0,0,1,38,7.6,4,8.1568,13.0852,3.1568,0.8184,0.9272,0.9587,1.0391,0.8184,0.9272,0.9106,1,11,1,1,6,0.381968,1,0.034424,0.997848,0.991394,0.001617,0.008606,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.991394,1.0,1.0,1.0,0.137696,0.0,0.0,0.0
920103,H1_00026,success,1,0,0,1,40,8.0,4,3.6854,11.0509,-1.3146,0.8342,0.967,0.8342,1.0493,0.9014,0.967,0.9473,1,8,1,1,7,0.409037,1,0.055495,0.996616,0.986465,0.002546,0.013535,V0,ramp,ramp,mainline,mainline,rear,front,rear,front,0.986465,1.0,1.0,1.0,0.221979,0.0,0.0,0.0
920103,H1_00027,success,1,0,0,1,38,7.6,4,4.8968,11.5001,-0.1032,0.6867,0.8634,0.9834,1.0984,0.6867,0.8634,0.6674,1,12,1,1,6,0.460584,1,0.017221,0.998924,0.995695,0.000808,0.004305,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.995695,1.0,1.0,0.0,0.068884,0.0,0.0
920103,H1_00028,success,1,0,0,1,35,7.0,4,8.3004,13.1522,3.3004,0.5607,0.6742,0.5607,0.737,1.313,0.6742,0.5434,1,30,1,1,1,0.844547,1,0.00993,0.999338,0.997352,0.000497,0.002648,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.997352,1.0,1.0,0.0,0.03972,0.0,0.0
920103,H1_00029,success,1,0,0,1,35,7.0,4,8.4256,13.2019,3.4256,0.5575,0.7243,0.5575,0.7243,1.3587,0.7814,0.6842,1,31,1,1,1,0.827761,1,0.010784,0.999281,0.997124,0.00054,0.002876,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.997124,1.0,1.0,0.0,0.043135,0.0,0.0
920103,H1_00030,success,1,0,0,1,35,7.0,4,12.8053,16.1853,7.8053,0.9745,1.0149,0.9745,1.0149,1.1114,1.0742,1.013,1,5,1,1,3,0.239461,1,0.065672,0.995736,0.982942,0.003212,0.017058,V1,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,0.982942,1.0,1.0,0.0,0.262686,0.0,0.0
920103,H1_00031,success,1,0,0,1,34,6.8,4,11.4584,15.5314,6.4584,0.6161,0.7656,0.6161,0.7656,1.1062,0.8371,0.675,1,30,1,1,2,0.911021,1,0.024664,0.998377,0.993509,0.001219,0.006491,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,0.993509,0.0,0.0,0.0,0.098657
920103,H1_00032,success,1,0,0,1,38,7.6,4,12.6153,16.1125,7.6153,0.725,0.7254,0.9363,0.9939,0.725,0.7254,0.7259,1,10,1,1,1,0.067867,1,0.092082,0.994179,0.981954,0.003733,0.018046,V3,ramp,ramp,mainline,mainline,rear,front,front,rear,0.994764,1.0,1.0,0.981954,0.079592,0.0,0.0,0.288734
920103,H1_00033,success,1,0,0,1,34,6.8,4,10.1582,14.5637,5.1582,0.5939,0.7762,0.5939,0.7762,1.2886,0.8446,0.7423,1,29,1,1,1,0.757758,1,0.024664,0.998377,0.993509,0.001219,0.006491,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,0.993509,1.0,0.0,0.0,0.098657,0.0
920103,H1_00034,success,1,0,0,1,39,7.8,4,8.0831,13.2111,3.0831,0.9299,0.9975,0.9299,0.9975,0.9572,1.0043,0.9599,1,12,1,1,8,0.418493,1,0.10478,0.993611,0.974444,0.004823,0.025556,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,0.974444,0.0,0.0,0.0,0.419118
920103,H1_00035,success,1,0,0,1,37,7.4,4,14.9753,18.1204,9.9753,0.6462,0.7386,1.016,1.0691,0.6462,0.7386,0.3404,1,14,1,1,1,0.298112,1,0.101258,0.993474,0.976667,0.004578,0.023333,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,0.997228,1.0,0.976667,1.0,0.041033,0.0,0.364,0.0
920103,H1_00036,success,1,0,0,1,38,7.6,4,9.2039,13.7723,4.2039,0.8464,0.9493,0.9792,1.048,0.8464,0.9493,0.9265,1,11,1,1,6,0.400745,1,0.037202,0.997675,0.9907,0.001748,0.0093,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.9907,1.0,1.0,1.0,0.148807,0.0,0.0,0.0
920103,H1_00037,success,1,0,0,1,39,7.8,4,12.8389,16.5835,7.8389,0.6566,0.6518,0.9869,1.0453,0.6566,0.6518,0.3716,1,12,1,1,1,0.228592,1,0.095487,0.994021,0.97725,0.004365,0.02275,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,0.998835,1.0,0.97725,0.0,0.017948,0.0,0.364
920103,H1_00038,success,1,0,0,1,39,7.8,4,5.8911,12.0321,0.8911,0.8563,0.9554,0.9642,1.0522,0.8563,0.9554,0.9393,1,11,1,1,7,0.423315,1,0.055017,0.996561,0.986246,0.002588,0.013754,V2,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,1.0,0.986246,1.0,0.0,0.0,0.220067,0.0
920103,H1_00039,success,1,0,0,1,37,7.4,4,7.975,12.9511,2.975,0.77,0.8605,0.9429,1.0222,0.77,0.8605,0.6401,1,17,1,1,5,0.42365,1,0.020699,0.99869,0.99476,0.000984,0.00524,V0,ramp,ramp,mainline,mainline,rear,front,rear,front,0.99476,1.0,1.0,1.0,0.082797,0.0,0.0,0.0
920103,H1_00040,success,1,0,0,1,34,6.8,4,9.252,13.9437,4.252,0.5715,0.7572,0.5715,0.7572,1.3285,0.8169,0.7001,1,27,1,1,1,0.810556,1,0.010784,0.999281,0.997124,0.00054,0.002876,V3,ramp,ramp,mainline,mainline,rear,front,front,rear,1.0,1.0,1.0,0.997124,0.0,0.0,0.0,0.043135
920103,H1_00041,success,1,0,0,1,38,7.6,4,16.5163,17.9028,11.5163,0.6562,0.721,1.0177,1.0584,0.6562,0.721,0.3546,1,16,1,1,1,0.303294,1,0.117122,0.992561,0.972997,0.005274,0.027003,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,0.997247,1.0,0.972997,1.0,0.041843,0.0,0.426645,0.0
920103,H1_00042,success,1,0,0,1,39,7.8,4,7.6848,12.8739,2.6848,0.8539,0.9488,0.9498,1.0231,0.8539,0.9488,0.9433,1,11,1,1,8,0.447958,1,0.037202,0.997704,0.990814,0.001726,0.009186,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.990814,1.0,1.0,1.0,0.148807,0.0,0.0,0.0
920103,H1_00043,success,1,0,0,1,38,7.6,4,12.9926,16.6371,7.9926,0.8077,0.932,1.0835,1.1409,0.8077,0.932,0.926,1,10,1,1,6,0.440158,1,0.039144,0.997584,0.990335,0.001817,0.009665,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.990335,1.0,1.0,1.0,0.156576,0.0,0.0,0.0
920103,H1_00044,success,1,0,0,1,39,7.8,4,5.866,12.022,0.866,0.9171,0.9874,0.9171,0.9874,0.9437,1.0053,0.9797,1,11,1,1,9,0.468493,1,0.100179,0.993816,0.975264,0.004667,0.024736,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,0.975264,1.0,0.0,0.0,0.400717,0.0
920103,H1_00045,success,1,0,0,1,35,7.0,4,9.0165,13.8246,4.0165,0.6035,0.7663,0.6035,0.7663,1.2716,0.7915,0.6849,1,29,1,1,1,0.774869,1,0.024664,0.998356,0.993423,0.001235,0.006577,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,0.993423,1.0,0.0,0.0,0.098657,0.0
920103,H1_00046,success,1,0,0,1,35,7.0,4,8.1848,13.1561,3.1848,0.5629,0.723,0.5629,0.723,1.3818,0.8626,0.7012,1,30,1,1,1,0.795047,1,0.03446,0.997703,0.990811,0.001727,0.009189,V1,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,0.990811,1.0,1.0,0.0,0.137838,0.0,0.0
920103,H1_00047,success,1,0,0,1,35,7.0,4,8.536,13.2701,3.536,0.5569,0.6893,0.5569,0.7286,1.2721,0.6893,0.5632,1,34,1,1,1,0.875955,1,0.010784,0.999281,0.997124,0.00054,0.002876,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.997124,1.0,1.0,0.0,0.043135,0.0,0.0
920103,H1_00048,success,1,0,0,1,35,7.0,4,9.7676,14.0823,4.7676,0.5925,0.7367,0.5925,0.7367,1.2721,0.8107,0.6994,1,28,1,1,1,0.762386,1,0.025561,0.998318,0.993273,0.001263,0.006727,V1,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,0.993273,1.0,1.0,0.0,0.102243,0.0,0.0
920103,H1_00049,success,1,0,0,1,39,7.8,4,16.0488,18.7195,11.0488,0.7633,0.7631,1.0032,1.043,0.7633,0.7631,0.7635,1,10,1,1,1,0.065912,1,0.106818,0.993487,0.973947,0.004917,0.026053,V2,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,1.0,0.973947,1.0,0.0,0.0,0.427273,0.0
920103,H1_00050,success,1,0,0,1,39,7.8,4,6.2951,12.237,1.2951,0.8561,0.9547,0.9713,1.0543,0.8561,0.9547,0.9386,1,14,1,1,7,0.437714,1,0.055017,0.996561,0.986246,0.002588,0.013754,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,0.986246,1.0,0.0,0.0,0.220067,0.0
920103,H1_00051,success,1,0,0,1,37,7.4,4,12.333,15.8154,7.333,0.652,0.7345,0.9227,0.9889,0.652,0.7345,0.358,1,22,1,1,1,0.308234,1,0.091,0.994091,0.976364,0.004458,0.023636,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,0.976364,1.0,0.0,0.0,0.364,0.0
920103,H1_00052,success,1,0,0,1,37,7.4,4,10.7242,14.7519,5.7242,0.7272,0.7714,1.0738,1.1594,0.7272,0.7714,0.5588,1,12,1,1,1,0.310628,1,0.009518,0.999382,0.997528,0.000464,0.002472,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.997528,1.0,1.0,1.0,0.038074,0.0,0.0,0.0
920103,H1_00053,success,1,0,0,1,35,7.0,4,8.9632,13.6296,3.9632,0.5551,0.7123,0.5551,0.7123,1.2865,0.7178,0.617,1,32,1,1,1,0.897163,1,0.002878,0.999806,0.999222,0.000146,0.000778,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.999222,1.0,1.0,1.0,0.01151,0.0,0.0,0.0
920103,H1_00054,success,1,0,0,1,32,6.4,4,0.017,4.0083,-4.983,0.2196,0.1606,0.2196,0.6174,1.3142,1.3135,0.0034,1,31,1,1,5,0.636205,1,0.016063,0.998929,0.995717,0.000804,0.004283,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.995717,1.0,1.0,1.0,0.064251,0.0,0.0,0.0
920103,H1_00055,success,1,0,0,1,39,7.8,4,3.3315,10.9733,-1.6685,0.7762,0.9123,0.8601,0.9454,0.7762,0.9123,0.9066,1,20,1,1,8,0.475797,1,0.016728,0.998955,0.995818,0.000785,0.004182,V1,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,0.995818,1.0,1.0,0.0,0.066911,0.0,0.0
920103,H1_00056,success,1,0,0,1,38,7.6,4,6.0436,12.0928,1.0436,0.883,0.9755,0.915,0.9921,0.883,0.9755,0.9693,1,10,1,1,7,0.401433,1,0.055017,0.996604,0.986416,0.002556,0.013584,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,0.986416,0.0,0.0,0.0,0.220067
920103,H1_00057,success,1,0,0,1,38,7.6,4,12.8865,16.6088,7.8865,0.6465,0.7289,0.9812,1.0468,0.6465,0.7289,0.3389,1,14,1,1,1,0.310925,1,0.095487,0.993863,0.976667,0.004478,0.023333,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,0.998787,1.0,0.976667,0.0,0.017948,0.0,0.364
920103,H1_00058,success,1,0,0,1,39,7.8,4,13.7078,16.9802,8.7078,0.66,0.6424,0.9812,1.0381,0.66,0.6424,0.3804,1,19,1,1,1,0.211,1,0.095487,0.994017,0.97725,0.004366,0.02275,V3,ramp,ramp,mainline,mainline,rear,front,front,rear,0.998819,1.0,1.0,0.97725,0.017948,0.0,0.0,0.364
920103,H1_00059,success,1,0,0,1,38,7.6,4,8.2622,13.1591,3.2622,0.8303,0.9406,0.9634,1.0426,0.8303,0.9406,0.9345,1,12,1,1,7,0.429488,1,0.034424,0.997848,0.991394,0.001617,0.008606,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.991394,1.0,1.0,0.0,0.137696,0.0,0.0
920103,H1_00060,success,1,0,0,1,38,7.6,4,12.6181,16.3893,7.6181,0.8382,0.9514,1.0672,1.128,0.8382,0.9514,0.94,1,10,1,1,7,0.445452,1,0.057339,0.996416,0.985665,0.002697,0.014335,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,0.985665,0.0,0.0,0.0,0.229358
920103,H1_00061,success,1,0,0,1,36,7.2,4,12.4131,15.8739,7.4131,0.8762,0.7574,1.0355,1.0989,0.8762,0.7574,0.6189,1,14,1,1,1,0.268954,1,0.014748,0.999042,0.996169,0.000719,0.003831,V0,ramp,ramp,mainline,mainline,rear,front,rear,front,0.996169,1.0,1.0,1.0,0.058991,0.0,0.0,0.0
920103,H1_00062,success,1,0,0,1,39,7.8,4,15.6744,17.8533,10.6744,0.6516,0.6434,1.0497,1.0988,0.6516,0.6434,0.4109,1,9,1,0,0,0.16034,1,0.117727,0.992822,0.971286,0.005423,0.028714,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,0.971286,1.0,0.0,0.0,0.470909,0.0
920103,H1_00063,success,1,0,0,1,38,7.6,4,9.81,14.1075,4.81,0.8705,0.9507,0.9649,1.0303,0.8705,0.9507,0.9346,1,13,1,1,6,0.407824,1,0.055017,0.996604,0.986416,0.002556,0.013584,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.986416,1.0,1.0,1.0,0.220067,0.0,0.0,0.0
920103,H1_00064,success,1,0,0,1,38,7.6,4,15.6413,18.5054,10.6413,0.6739,0.6698,1.0136,1.0511,0.6739,0.6698,0.4202,1,11,1,0,0,0.162081,1,0.092675,0.994255,0.97967,0.004001,0.02033,V1,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,0.97967,1.0,0.997349,0.0,0.329348,0.0,0.041351
920103,H1_00065,success,1,0,0,1,37,7.4,4,12.8336,16.559,7.8336,0.8621,0.7689,1.0754,1.1352,0.8621,0.7689,0.5962,1,15,1,1,1,0.315612,1,0.026549,0.998276,0.993104,0.001295,0.006896,V2,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,1.0,0.993104,1.0,0.0,0.0,0.106198,0.0
920103,H1_00066,success,1,0,0,1,37,7.4,4,12.9502,16.6526,7.9502,0.8296,0.9478,1.0803,1.1391,0.8296,0.9478,0.9291,1,10,1,1,6,0.453602,1,0.039047,0.99756,0.990238,0.001835,0.009762,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,0.990238,1.0,0.0,0.0,0.156186,0.0
920103,H1_00067,success,1,0,0,1,36,7.2,4,7.566,12.831,2.566,0.5444,0.5928,0.5444,0.7407,1.294,0.5928,0.4597,1,29,1,1,1,0.896255,1,0.008437,0.999438,0.99775,0.000422,0.00225,V1,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,0.99775,1.0,1.0,0.0,0.03375,0.0,0.0
920103,H1_00068,success,1,0,0,1,36,7.2,4,14.6005,17.6372,9.6005,0.9267,0.9278,0.9985,1.0498,0.9267,0.9278,0.9274,1,1,1,0,0,0.02422,1,0.102677,0.993291,0.981108,0.004066,0.018892,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.981108,0.992056,1.0,0.0,0.294722,0.115986,0.0
920103,H1_00069,success,1,0,0,1,35,7.0,4,6.7639,12.3866,1.7639,0.5457,0.7022,0.5457,0.7022,1.2767,0.8276,0.6848,1,30,1,1,1,0.761925,0,0.0,1.0,1.0,0.0,0.0,V0,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920103,H1_00070,success,1,0,0,1,37,7.4,4,11.8552,15.4709,6.8552,0.8119,0.8059,1.0605,1.1394,0.8119,0.8059,0.5709,1,14,1,1,1,0.296843,1,0.026549,0.998298,0.993192,0.001279,0.006808,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.993192,1.0,1.0,0.0,0.106198,0.0,0.0
920103,H1_00071,success,1,0,0,1,38,7.6,4,4.5921,11.3687,-0.4079,0.6679,0.8345,0.8966,0.9874,0.6679,0.8345,0.6174,1,17,1,1,5,0.426838,1,0.009518,0.999398,0.99759,0.000452,0.00241,V0,ramp,ramp,mainline,mainline,rear,front,rear,front,0.99759,1.0,1.0,1.0,0.038074,0.0,0.0,0.0
