seed,scenario,outcome,completion,collision,timeout,cross_road_overlap_any,cross_road_overlap_steps,cross_road_overlap_duration_s,max_simultaneous_merge_vehicles,min_crossroad_x_gap,min_crossroad_euclidean_gap,min_crossroad_clearance_m,min_crossroad_crossing_gap_x300,min_crossroad_crossing_gap_x380,front_pair_crossing_gap_x300,front_pair_crossing_gap_x380,rear_pair_crossing_gap_x300,rear_pair_crossing_gap_x380,min_projected_ttc_gap_s,any_BRAKE_action,total_BRAKE_actions,any_negative_acceleration,any_hard_brake_event,total_hard_brake_events,C_brake,any_below_target_burden,C_mean,U_mean,U_min,Utility_Gini,utility_range,worst_off_identity,role_V0,role_V1,role_V2,role_V3,ttc_slot_V0,ttc_slot_V1,ttc_slot_V2,ttc_slot_V3,U_V0,U_V1,U_V2,U_V3,C_V0,C_V1,C_V2,C_V3
920105,H1_00010,success,1,0,0,1,31,6.2,4,0.0248,4.1391,-4.9752,0.0427,0.1274,0.2135,0.214,0.0427,0.1274,0.0021,1,34,1,0,0,0.35047,1,0.023721,0.998108,0.994727,0.001134,0.005273,V0,ramp,ramp,mainline,mainline,front,rear,front,rear,0.994727,1.0,0.997706,1.0,0.066444,0.0,0.02844,0.0
920105,H1_00011,success,1,0,0,1,36,7.2,4,3.6609,9.9375,-1.3391,0.3046,0.3041,0.5864,0.6673,0.3046,0.3041,0.3039,0,0,1,0,0,0.016109,1,0.058182,0.995944,0.988131,0.002508,0.011869,V2,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.995647,0.988131,1.0,0.0,0.061818,0.170909,0.0
920105,H1_00012,success,1,0,0,1,34,6.8,4,4.0708,9.1947,-0.9292,0.3248,0.3364,0.3248,0.3364,0.5773,0.5765,0.3337,0,0,1,0,0,0.033786,1,0.027273,0.998079,0.992318,0.001443,0.007682,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,0.992318,1.0,0.0,0.0,0.109091,0.0
920105,H1_00013,success,1,0,0,1,31,6.2,4,0.2066,4.2241,-4.7934,0.0523,0.1303,0.2172,0.2178,0.0523,0.1303,0.0072,1,34,1,0,0,0.378793,1,0.023721,0.998138,0.994809,0.001116,0.005191,V0,ramp,ramp,mainline,mainline,front,rear,front,rear,0.994809,1.0,0.997743,1.0,0.066444,0.0,0.02844,0.0
920105,H1_00014,success,1,0,0,1,32,6.4,4,6.7563,8.1751,1.7563,0.2392,0.2402,0.4212,0.4219,0.2392,0.2402,0.0894,0,0,1,0,0,0.035159,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00015,success,1,0,0,1,32,6.4,4,6.5634,7.9876,1.5634,0.232,0.233,0.337,0.3379,0.232,0.233,0.0178,0,0,1,0,0,0.035734,0,0.0,1.0,1.0,0.0,0.0,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00016,collision,0,1,0,1,31,6.2,4,0.5807,4.107,-4.4193,0.0416,0.1186,0.1913,0.1912,0.0416,0.1186,0.0194,1,46,1,0,0,0.351749,1,0.007654,0.499317,0.0,0.500342,1.0,V0,ramp,ramp,mainline,mainline,rear,front,rear,front,0.0,1.0,0.0,0.997266,0.0,0.0,0.0,0.030616
920105,H1_00017,success,1,0,0,1,32,6.4,4,1.1278,4.3513,-3.8722,0.0636,0.1521,0.3103,0.3108,0.0636,0.1521,0.0389,1,30,1,0,0,0.299864,1,0.00711,0.999436,0.997743,0.000423,0.002257,V0,ramp,ramp,mainline,mainline,front,rear,front,rear,0.997743,1.0,1.0,1.0,0.02844,0.0,0.0,0.0
920105,H1_00018,success,1,0,0,1,31,6.2,4,5.8863,7.4156,0.8863,0.21,0.2109,0.3979,0.3985,0.21,0.2109,0.0616,1,1,1,0,0,0.035176,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00019,success,1,0,0,1,31,6.2,4,6.0462,7.5463,1.0462,0.2151,0.2163,0.393,0.3939,0.2151,0.2163,0.0034,1,1,1,0,0,0.035775,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00020,success,1,0,0,1,31,6.2,4,5.4139,7.0078,0.4139,0.1938,0.1949,0.3692,0.3701,0.1938,0.1949,0.0229,1,15,1,0,0,0.035775,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00021,success,1,0,0,1,31,6.2,4,7.0668,8.0776,2.0668,0.2356,0.2358,0.3861,0.3879,0.2356,0.2358,0.0415,0,0,1,0,0,0.035775,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,rear,front,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00022,success,1,0,0,1,33,6.6,4,5.2983,9.9211,0.2983,0.3231,0.3208,0.3231,0.3208,1.2609,1.2601,0.3172,0,0,1,0,0,0.032038,1,0.099222,0.993472,0.973889,0.004928,0.026111,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,0.973889,0.0,0.0,0.0,0.396887
920105,H1_00023,success,1,0,0,1,34,6.8,4,5.0012,10.0129,0.0012,0.3377,0.3375,0.3377,0.3375,0.5718,0.5713,0.3343,0,0,1,0,0,0.035718,1,0.027273,0.998079,0.992318,0.001443,0.007682,V3,ramp,ramp,mainline,mainline,rear,front,front,rear,1.0,1.0,1.0,0.992318,0.0,0.0,0.0,0.109091
920105,H1_00024,success,1,0,0,1,31,6.2,4,5.551,7.1136,0.551,0.1981,0.199,0.3394,0.3406,0.1981,0.199,0.0158,1,6,1,0,0,0.035705,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00025,success,1,0,0,1,32,6.4,4,6.739,7.7935,1.739,0.2247,0.2251,0.3721,0.3738,0.2247,0.2251,0.0316,0,0,1,0,0,0.035775,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,rear,front,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00026,success,1,0,0,1,31,6.2,4,6.7519,7.8008,1.7519,0.2251,0.2254,0.4424,0.444,0.2251,0.2254,0.0982,0,0,1,0,0,0.035178,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00027,success,1,0,0,1,31,6.2,4,6.3714,7.4751,1.3714,0.2125,0.2124,0.3967,0.3984,0.2125,0.2124,0.0173,0,0,1,0,0,0.035775,0,0.0,1.0,1.0,0.0,0.0,V0,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00028,success,1,0,0,1,31,6.2,4,0.9962,4.6528,-4.0038,0.0837,0.1558,0.2062,0.2068,0.0837,0.1558,0.0345,1,32,1,0,0,0.387871,1,0.023721,0.998138,0.994809,0.001116,0.005191,V0,ramp,ramp,mainline,mainline,front,rear,rear,front,0.994809,1.0,1.0,0.997743,0.066444,0.0,0.0,0.02844
920105,H1_00029,collision,0,1,0,1,34,6.8,4,0.0137,3.9384,-4.9863,0.016,0.1162,0.235,0.2344,0.016,0.1162,0.0005,1,40,1,1,3,1.592211,1,0.008332,0.499269,0.0,0.500366,1.0,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.0,0.0,0.997076,0.0,0.0,0.0,0.033329
920105,H1_00030,success,1,0,0,1,31,6.2,4,7.127,8.1297,2.127,0.2377,0.2377,0.374,0.3756,0.2377,0.2377,0.0429,0,0,1,0,0,0.035734,0,0.0,1.0,1.0,0.0,0.0,V0,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00031,success,1,0,0,1,31,6.2,4,0.143,4.006,-4.857,0.0262,0.1377,0.2623,0.2628,0.0262,0.1377,0.005,1,30,1,0,0,0.274959,1,0.003466,0.999729,0.998917,0.000203,0.001083,V0,ramp,ramp,mainline,mainline,front,rear,front,rear,0.998917,1.0,1.0,1.0,0.013866,0.0,0.0,0.0
920105,H1_00032,success,1,0,0,1,34,6.8,4,3.8173,9.0861,-1.1827,0.3291,0.3918,0.3291,0.3918,0.5573,0.5568,0.391,0,0,1,0,0,0.030487,1,0.027273,0.998079,0.992318,0.001443,0.007682,V3,ramp,ramp,mainline,mainline,rear,front,front,rear,1.0,1.0,1.0,0.992318,0.0,0.0,0.0,0.109091
920105,H1_00033,success,1,0,0,1,31,6.2,4,0.0105,3.9843,-4.9895,0.0234,0.1237,0.2935,0.2935,0.0234,0.1237,0.0003,1,31,1,0,0,0.304951,1,0.003798,0.999699,0.998794,0.000226,0.001206,V1,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,0.998794,1.0,1.0,0.0,0.015193,0.0,0.0
920105,H1_00034,success,1,0,0,1,31,6.2,4,6.644,8.077,1.644,0.2354,0.2363,0.3906,0.3916,0.2354,0.2363,0.0861,0,0,1,0,0,0.035178,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00035,success,1,0,0,1,34,6.8,4,4.7815,10.5714,-0.2185,0.3399,0.3401,0.3399,0.3401,0.9246,0.9243,0.3355,0,0,1,0,0,0.026491,1,0.060909,0.995828,0.983313,0.003142,0.016687,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,0.983313,1.0,0.0,0.0,0.243636,0.0
920105,H1_00036,collision,0,1,0,1,31,6.2,4,5.3206,6.617,0.3206,0.1781,0.1744,0.4227,0.4244,0.1781,0.1744,0.0169,1,23,1,0,0,0.080203,0,0.0,0.5,0.0,0.5,1.0,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
920105,H1_00037,success,1,0,0,1,36,7.2,4,4.4313,10.2417,-0.5687,0.3156,0.3148,0.3282,0.3284,0.3156,0.3148,0.315,0,0,1,0,0,0.031572,1,0.058182,0.995944,0.988131,0.002508,0.011869,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,0.995647,1.0,0.988131,0.0,0.061818,0.0,0.170909
920105,H1_00038,success,1,0,0,1,31,6.2,4,6.3465,7.7885,1.3465,0.2245,0.2254,0.366,0.3672,0.2245,0.2254,0.0126,1,1,1,0,0,0.035612,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00039,collision,0,1,0,1,32,6.4,4,1.3646,4.2261,-3.6354,0.1372,0.028,0.3901,0.3919,0.1372,0.028,0.0151,1,29,1,1,1,0.37988,0,0.0,0.5,0.0,0.5,1.0,V0,ramp,ramp,mainline,mainline,rear,front,rear,front,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00040,collision,0,1,0,1,35,7.0,4,0.5267,3.9444,-4.4733,0.0184,0.0255,0.2883,0.2883,0.0184,0.0255,0.018,1,60,1,1,2,1.928594,1,0.006804,0.499673,0.0,0.500164,1.0,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.0,0.99869,1.0,0.0,0.006012,0.015193,0.0,0.006012
920105,H1_00041,success,1,0,0,1,34,6.8,4,6.2451,10.7297,1.2451,0.3548,0.3524,0.3548,0.3524,1.262,1.2611,0.3486,0,0,1,0,0,0.03204,1,0.099222,0.993472,0.973889,0.004928,0.026111,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,0.973889,1.0,0.0,0.0,0.396887,0.0
920105,H1_00042,success,1,0,0,1,31,6.2,4,6.0864,7.2319,1.0864,0.203,0.2029,0.4348,0.4365,0.203,0.2029,0.0774,1,1,1,0,0,0.035135,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,rear,front,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00043,success,1,0,0,1,31,6.2,4,6.4086,7.5076,1.4086,0.2137,0.214,0.4036,0.4053,0.2137,0.214,0.0879,0,0,1,0,0,0.035135,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,rear,front,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00044,success,1,0,0,1,31,6.2,4,6.4727,7.9204,1.4727,0.2296,0.2304,0.394,0.3946,0.2296,0.2304,0.0816,0,0,1,0,0,0.035176,0,0.0,1.0,1.0,0.0,0.0,V0,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00045,collision,0,1,0,1,35,7.0,4,0.0035,3.909,-4.9965,0.0015,0.1101,0.2263,0.2254,0.0015,0.1101,0.0001,1,43,1,1,3,1.764156,1,0.008332,0.499282,0.0,0.50036,1.0,V0,ramp,ramp,mainline,mainline,rear,front,rear,front,0.0,1.0,0.0,0.997127,0.0,0.0,0.0,0.033329
920105,H1_00046,success,1,0,0,1,32,6.4,4,0.9184,4.1339,-4.0816,0.0465,0.1338,0.2229,0.2223,0.0465,0.1338,0.0306,1,43,1,0,0,0.327954,1,0.007788,0.999372,0.997488,0.000471,0.002512,V2,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,0.997488,1.0,0.0,0.0,0.031151,0.0
920105,H1_00047,collision,0,1,0,1,32,6.4,4,0.1151,4.1709,-4.8849,0.0849,0.05,0.1749,0.1731,0.0849,0.05,0.0041,1,30,1,1,4,1.104728,1,0.036148,0.496829,0.0,0.500029,0.993775,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,0.993775,0.0,0.0,0.993541,0.070964,0.0,0.0,0.073628
920105,H1_00048,success,1,0,0,1,31,6.2,4,0.5116,4.1021,-4.4884,0.041,0.1388,0.2142,0.214,0.041,0.1388,0.017,1,43,1,0,0,0.328712,1,0.003466,0.999725,0.9989,0.000206,0.0011,V2,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,0.9989,1.0,0.0,0.0,0.013866,0.0
920105,H1_00049,success,1,0,0,1,34,6.8,4,5.375,10.0321,0.375,0.3258,0.3237,0.3258,0.3237,1.272,1.2712,0.3196,0,0,1,0,0,0.03204,1,0.099222,0.993472,0.973889,0.004928,0.026111,V2,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,1.0,0.973889,1.0,0.0,0.0,0.396887,0.0
920105,H1_00050,success,1,0,0,1,31,6.2,4,6.0637,7.5436,1.0637,0.215,0.2159,0.3584,0.3596,0.215,0.2159,0.0033,1,2,1,0,0,0.035612,0,0.0,1.0,1.0,0.0,0.0,V0,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00051,success,1,0,0,1,34,6.8,4,3.5387,8.7394,-1.4613,0.2874,0.2889,0.2874,0.2889,0.6021,0.6012,0.2858,0,0,1,0,0,0.035718,1,0.027273,0.998079,0.992318,0.001443,0.007682,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,1.0,1.0,0.992318,1.0,0.0,0.0,0.109091,0.0
920105,H1_00052,collision,0,1,0,1,31,6.2,4,5.44,6.6986,0.44,0.1814,0.1818,0.3629,0.365,0.1814,0.1818,0.0094,1,19,1,0,0,0.035612,0,0.0,0.5,0.0,0.5,1.0,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
920105,H1_00053,collision,0,1,0,1,35,7.0,4,0.0089,3.9183,-4.9911,0.0217,0.1306,0.2832,0.2824,0.0217,0.1306,0.0197,1,42,1,1,3,1.691273,1,0.003798,0.499667,0.0,0.500167,1.0,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.0,1.0,0.998667,0.0,0.0,0.0,0.015193,0.0
920105,H1_00054,collision,0,1,0,1,33,6.6,4,0.3234,3.966,-4.6766,0.0216,0.1231,0.2342,0.2336,0.0216,0.1231,0.0108,1,41,1,1,3,1.442494,1,0.008332,0.499282,0.0,0.50036,1.0,V0,ramp,ramp,mainline,mainline,rear,front,front,rear,0.0,1.0,0.997127,0.0,0.0,0.0,0.033329,0.0
920105,H1_00055,success,1,0,0,1,31,6.2,4,6.5297,7.6132,1.5297,0.2177,0.218,0.4273,0.4291,0.2177,0.218,0.0244,0,0,1,0,0,0.035775,0,0.0,1.0,1.0,0.0,0.0,V0,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00056,success,1,0,0,1,31,6.2,4,5.3248,6.9384,0.3248,0.191,0.1921,0.388,0.3886,0.191,0.1921,0.0276,1,16,1,0,0,0.035775,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00057,success,1,0,0,1,36,7.2,4,4.0786,10.1764,-0.9214,0.3289,0.3299,0.3289,0.3299,0.4872,0.4864,0.3256,0,0,1,0,0,0.031626,1,0.049837,0.996525,0.988131,0.002361,0.011869,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,0.997969,1.0,0.988131,0.0,0.02844,0.0,0.170909
920105,H1_00058,success,1,0,0,1,35,7.0,4,5.224,9.9223,0.224,0.3322,0.332,0.3322,0.332,0.4726,0.4718,0.3284,0,0,1,0,0,0.031626,1,0.049837,0.996525,0.988131,0.002361,0.011869,V3,ramp,ramp,mainline,mainline,rear,front,front,rear,0.997969,1.0,1.0,0.988131,0.02844,0.0,0.0,0.170909
920105,H1_00059,success,1,0,0,1,31,6.2,4,5.922,7.0976,0.922,0.1975,0.1977,0.3752,0.377,0.1975,0.1977,0.0039,0,0,1,0,0,0.035775,0,0.0,1.0,1.0,0.0,0.0,V0,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00060,success,1,0,0,1,31,6.2,4,5.8257,7.3344,0.8257,0.2068,0.2081,0.347,0.3477,0.2068,0.2081,0.0036,1,3,1,0,0,0.036298,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00061,collision,0,1,0,1,32,6.4,4,2.1544,4.5431,-2.8456,0.0955,0.0811,0.3754,0.3773,0.0955,0.0811,0.0244,1,43,1,1,2,0.680531,0,0.0,0.5,0.0,0.5,1.0,V0,ramp,ramp,mainline,mainline,rear,front,rear,front,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00062,success,1,0,0,1,37,7.4,4,4.1882,10.2001,-0.8118,0.3179,0.3198,0.3179,0.3198,0.4917,0.4907,0.3193,0,0,1,0,0,0.035029,1,0.105887,0.992891,0.979036,0.004429,0.020964,V2,ramp,ramp,mainline,mainline,rear,front,rear,front,0.992528,1.0,0.979036,1.0,0.109091,0.0,0.314456,0.0
920105,H1_00063,success,1,0,0,1,31,6.2,4,5.7663,6.9657,0.7663,0.1923,0.1926,0.3808,0.3826,0.1923,0.1926,0.0661,1,1,1,0,0,0.035176,0,0.0,1.0,1.0,0.0,0.0,V1,ramp,ramp,mainline,mainline,rear,front,front,rear,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00064,success,1,0,0,1,37,7.4,4,4.1551,10.1519,-0.8449,0.3168,0.3186,0.3168,0.3186,0.5038,0.503,0.3182,0,0,1,0,0,0.035029,1,0.105887,0.992891,0.979036,0.004429,0.020964,V3,ramp,ramp,mainline,mainline,front,rear,front,rear,1.0,0.992528,1.0,0.979036,0.0,0.109091,0.0,0.314456
920105,H1_00065,collision,0,1,0,1,31,6.2,4,2.5208,4.7277,-2.4792,0.1293,0.0653,0.3399,0.3405,0.1293,0.0653,0.0115,1,38,1,1,1,0.280627,0,0.0,0.5,0.0,0.5,1.0,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00066,collision,0,1,0,1,32,6.4,4,1.7841,4.3796,-3.2159,0.1489,0.0559,0.336,0.3365,0.1489,0.0559,0.0071,1,33,1,1,1,0.330567,0,0.0,0.5,0.0,0.5,1.0,V0,ramp,ramp,mainline,mainline,rear,front,rear,front,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00067,collision,0,1,0,1,30,6.0,4,0.8091,4.9291,-4.1909,0.1003,0.0999,0.1777,0.1758,0.1003,0.0999,0.0289,1,9,1,1,1,0.077788,1,0.036148,0.496773,0.0,0.50003,0.993664,V1,ramp,ramp,mainline,mainline,front,rear,front,rear,0.993664,0.0,0.993426,0.0,0.070964,0.0,0.073628,0.0
920105,H1_00068,success,1,0,0,1,36,7.2,4,4.4205,9.4449,-0.5795,0.3065,0.305,0.3065,0.305,0.5179,0.5177,0.3013,0,0,1,0,0,0.026478,1,0.076364,0.994796,0.983538,0.003376,0.016462,V2,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.995647,0.983538,1.0,0.0,0.061818,0.243636,0.0
920105,H1_00069,collision,0,1,0,1,34,6.8,4,0.0168,3.943,-4.9832,0.0174,0.1218,0.2438,0.2432,0.0174,0.1218,0.0006,1,41,1,1,3,1.742044,1,0.008332,0.499282,0.0,0.50036,1.0,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.0,0.0,0.997127,0.0,0.0,0.0,0.033329
920105,H1_00070,collision,0,1,0,1,32,6.4,4,1.0716,4.1408,-3.9284,0.1274,0.0303,0.3891,0.3908,0.1274,0.0303,0.0073,1,34,1,1,1,0.380567,0,0.0,0.5,0.0,0.5,1.0,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00071,collision,0,1,0,1,31,6.2,4,5.4064,6.6712,0.4064,0.1803,0.1807,0.3986,0.4003,0.1803,0.1807,0.0111,1,19,1,0,0,0.035612,0,0.0,0.5,0.0,0.5,1.0,V0,ramp,ramp,mainline,mainline,rear,front,rear,front,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
920105,H1_00072,collision,0,1,0,1,32,6.4,4,0.4019,4.0669,-4.5981,0.0368,0.1271,0.2085,0.2083,0.0368,0.1271,0.0134,1,52,1,1,3,1.169304,1,0.003466,0.499696,0.0,0.500152,1.0,V1,ramp,ramp,mainline,mainline,front,rear,rear,front,1.0,0.0,0.0,0.998784,0.0,0.0,0.0,0.013866
